date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,59,29.808494113507493,11,4,9.090703765355693,0.5052287137882626,0.15407972483653717,363,optical,log_reg,2023-09-16,-139
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,59,31.572804735645192,18,4,17.54943475199571,0.5351322836550033,0.2974480466439951,363,optical,log_reg,2023-09-16,-124
2023-05-20,bef,20230520T142719_20230520T142902_T20LNR,59,28.37272030235995,14,4,14.874224216793515,0.48089356444677883,0.25210549519989006,363,optical,log_reg,2023-09-16,-119
2023-05-25,bef,20230525T142721_20230525T142853_T20LNR,59,37.571120538739855,36,4,13.377204096875603,0.6367986531989805,0.22673227282840006,363,optical,log_reg,2023-09-16,-114
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,59,27.01995394375819,16,4,16.255356039950705,0.45796532108064725,0.2755145091517069,363,optical,log_reg,2023-09-16,-99
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,59,30.939775234657844,25,4,24.981110952196964,0.5244029700789465,0.4234086602067282,363,optical,log_reg,2023-09-16,-89
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,59,42.02433536087679,48,4,38.39431191939819,0.7122768705233354,0.6507510494813252,363,optical,log_reg,2023-09-16,-84
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,59,35.61800350548971,39,4,27.740037661213943,0.6036949746693171,0.4701701298510838,363,optical,log_reg,2023-09-16,-79
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,59,43.86036945924949,52,4,41.24547070306918,0.7433960925296523,0.6990757746282912,363,optical,log_reg,2023-09-16,-74
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,59,33.252094704911464,35,4,30.478833361067533,0.5635948255069739,0.5165903959502972,363,optical,log_reg,2023-09-16,-69
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,59,41.8252581858104,50,4,39.81823860808338,0.7089026811154304,0.6748854001370064,363,optical,log_reg,2023-09-16,-64
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,59,31.997107718116418,33,4,28.248462230032544,0.5423238596290918,0.4787874954242804,363,optical,log_reg,2023-09-16,-59
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,59,39.351303819379005,46,4,37.95901716682745,0.6669712511759154,0.6433731723191093,363,optical,log_reg,2023-09-16,-54
2023-07-29,bef,20230729T142719_20230729T142718_T20LNR,59,34.98986642825514,40,4,31.912541340717013,0.5930485835297481,0.5408905311985934,363,optical,log_reg,2023-09-16,-49
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,59,35.26308394186286,39,4,33.93245096851416,0.5976793888451332,0.575126287601935,363,optical,log_reg,2023-09-16,-39
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,59,45.84537709970063,54,4,44.90817129511526,0.7770402898254344,0.7611554456799197,363,optical,log_reg,2023-09-16,-24
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,59,34.86117971963044,36,4,27.382915429156988,0.5908674528750922,0.4641172106636778,363,optical,log_reg,2023-09-16,-19
2023-09-02,bef,20230902T142721_20230902T143115_T20LNR,59,27.50470090368306,16,4,6.7913511327653495,0.4661813712488654,0.11510764631805677,363,optical,log_reg,2023-09-16,-14
2023-09-22,evt,20230922T142711_20230922T142743_T20LNR,59,37.00551124671438,36,4,25.393563044982674,0.6272120550290572,0.4303993736437741,363,optical,log_reg,2023-09-16,6
2023-09-27,aft,20230927T142719_20230927T142849_T20LNR,59,35.107550958449686,26,4,17.31893597618457,0.595043236583893,0.2935412877319419,363,optical,log_reg,2023-09-16,11
2023-10-02,aft,20231002T142711_20231002T143108_T20LNR,59,39.539285007192184,48,4,36.22976349511602,0.6701573730032574,0.6140637880528138,363,optical,log_reg,2023-09-16,16
2023-10-07,aft,20231007T142709_20231007T142929_T20LNR,59,37.832770778993854,49,4,35.31280023930444,0.6412334030337942,0.5985220379543125,363,optical,log_reg,2023-09-16,21
