date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,37,20.974085169708744,17,2,0.15947879520359268,0.5668671667488849,0.004310237708205208,61,optical,log_reg,2023-10-19,-172
2023-05-15,bef,37,18.35171505203012,9,2,0.3588302566425543,0.49599229870351674,0.009698115044393359,61,optical,log_reg,2023-10-19,-157
2023-06-09,bef,37,18.084363389107295,11,2,0.1638621304569168,0.48876657808398094,0.004428706228565319,61,optical,log_reg,2023-10-19,-132
2023-06-19,bef,37,18.58218682815469,9,2,0.13312776923414893,0.5022212656258024,0.00359804781713916,61,optical,log_reg,2023-10-19,-122
2023-06-24,bef,37,26.222672555566035,27,2,0.14242800848250753,0.7087208798801631,0.003849405634662366,61,optical,log_reg,2023-10-19,-117
2023-06-29,bef,37,22.66639677077511,18,2,0.28946840817881514,0.6126053181290569,0.007823470491319328,61,optical,log_reg,2023-10-19,-112
2023-07-04,bef,37,25.25114126221397,30,2,0.5289901961407036,0.6824632773571343,0.014297032328127126,61,optical,log_reg,2023-10-19,-107
2023-07-09,bef,37,14.706741903173748,8,2,0.4349831630224299,0.3974795108965878,0.011756301703308917,61,optical,log_reg,2023-10-19,-102
2023-07-14,bef,37,23.75908964119509,23,2,0.2668438725794368,0.6421375578701376,0.007211996556200995,61,optical,log_reg,2023-10-19,-97
2023-07-19,bef,37,16.293205450526443,6,2,0.6726384712926634,0.44035690406828226,0.018179418143044957,61,optical,log_reg,2023-10-19,-92
2023-07-24,bef,37,13.679358244331718,5,2,0.8487965872225561,0.3697123849819383,0.02294044830331233,61,optical,log_reg,2023-10-19,-87
2023-07-29,bef,37,18.088793884822138,14,2,1.079400906403512,0.4888863212114091,0.029172997470365187,61,optical,log_reg,2023-10-19,-82
2023-08-18,bef,37,11.970736125231479,4,2,1.258125673853044,0.32353340879004,0.03400339659062281,61,optical,log_reg,2023-10-19,-62
2023-08-23,bef,37,14.410324939623926,4,2,2.7425929030622584,0.3894682416114575,0.07412413251519617,61,optical,log_reg,2023-10-19,-57
2023-08-28,bef,37,20.700898414045312,19,2,3.74122598122558,0.5594837409201435,0.10111421570879946,61,optical,log_reg,2023-10-19,-52
2023-09-17,bef,37,19.79643039515519,12,2,1.724971730611061,0.5350386593285187,0.04662085758408273,61,optical,log_reg,2023-10-19,-32
2023-09-22,bef,37,22.84941185998197,19,2,11.734125979417996,0.6175516718914046,0.31713853998427016,61,optical,log_reg,2023-10-19,-27
2023-09-27,bef,37,21.962804461032693,24,2,14.486807879261528,0.5935893097576403,0.39153534808814944,61,optical,log_reg,2023-10-19,-22
2023-10-02,bef,37,17.823571308538828,10,2,6.744328215910892,0.48171814347402236,0.18227914097056466,61,optical,log_reg,2023-10-19,-17
2023-10-07,bef,37,20.39760837113733,12,2,3.9719485731053403,0.5512867127334413,0.10734996143527947,61,optical,log_reg,2023-10-19,-12
2023-11-11,aft,37,31.37028235438043,35,2,24.07537875551504,0.8478454690373088,0.6506859123112173,61,optical,log_reg,2023-10-19,23
