date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LNR,22,21.821716103095472,22,1,9.232846482140888,0.9918961865043396,0.4196748400973131,326,joint,log_reg,2023-08-10,-177
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,22,20.127402821168584,21,1,8.386082001737169,0.9148819464167538,0.38118554553350764,326,joint,log_reg,2023-08-10,-102
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,22,19.80979780269603,20,1,9.066537631313654,0.9004453546680012,0.41211534687789336,326,joint,log_reg,2023-08-10,-87
2023-05-21,bef,20230520T142719_20230520T142902_T20LNR,22,19.972330192961024,20,1,5.732120766699391,0.9078331905891375,0.2605509439408814,326,joint,log_reg,2023-08-10,-81
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,22,19.875116446018236,21,1,5.3460497494441395,0.9034143839099198,0.24300226133836997,326,joint,log_reg,2023-08-10,-67
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,22,20.9184616674112,22,1,1.8961053160184174,0.9508391667005092,0.08618660527356442,326,joint,log_reg,2023-08-10,-57
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,22,18.930874954348308,19,1,1.7268308084443278,0.8604943161067413,0.07849230947474217,326,joint,log_reg,2023-08-10,-45
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,22,20.52331870167253,21,1,3.2903528072897705,0.9328781228032968,0.14956149124044413,326,joint,log_reg,2023-08-10,-32
2023-07-20,bef,20230719T142719_20230719T142939_T20LNR,22,19.067886437571527,20,1,4.666104715713142,0.8667221107987058,0.21209566889605191,326,joint,log_reg,2023-08-10,-21
2023-08-13,evt,20230808T142719_20230808T143119_T20LNR,22,18.848534263815747,20,1,17.92060812350056,0.8567515574461703,0.8145730965227528,326,joint,log_reg,2023-08-10,3
2023-08-28,aft,20230828T142719_20230828T142716_T20LNR,22,20.023517987481206,21,1,6.451337644368298,0.910159908521873,0.293242620198559,326,joint,log_reg,2023-08-10,18
