date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,9,5.1850000000000005,2,1,0.452,0.5761111111111111,0.050222222222222224,359,joint,rf,2023-09-24,-207
2023-04-30,bef,9,3.686,0,1,0.535,0.40955555555555556,0.059444444444444446,359,joint,rf,2023-09-24,-147
2023-06-14,bef,9,4.709999999999999,1,1,1.0010000000000001,0.5233333333333332,0.11122222222222224,359,joint,rf,2023-09-24,-102
2023-06-26,bef,9,4.763999999999999,0,1,0.6060000000000001,0.5293333333333332,0.06733333333333334,359,joint,rf,2023-09-24,-90
2023-07-09,bef,9,4.046,0,1,0.732,0.4495555555555556,0.08133333333333333,359,joint,rf,2023-09-24,-77
2023-07-20,bef,9,5.04,0,1,0.846,0.56,0.094,359,joint,rf,2023-09-24,-66
2023-08-03,bef,9,6.447,9,1,0.31500000000000006,0.7163333333333334,0.035,359,joint,rf,2023-09-24,-52
2023-08-25,bef,9,6.635999999999999,9,1,0.207,0.7373333333333333,0.023,359,joint,rf,2023-09-24,-30
2023-09-30,evt,9,8.945,9,1,6.108,0.9938888888888889,0.6786666666666666,359,joint,rf,2023-09-24,6
2023-10-12,aft,9,8.934999999999999,9,1,6.278999999999999,0.9927777777777776,0.6976666666666665,359,joint,rf,2023-09-24,18
