date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,153,81.01483333333333,45,4,35.04383333333333,0.5295087145969498,0.22904466230936818,313,optical,rf,2023-07-21,-67
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,153,79.58326666666667,45,4,33.693266666666666,0.5201520697167756,0.22021742919389978,313,optical,rf,2023-07-21,-47
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,153,80.39,43,4,35.17100000000001,0.5254248366013072,0.2298758169934641,313,optical,rf,2023-07-21,-42
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,153,82.11943333333333,49,4,36.43243333333333,0.5367283224400872,0.2381204793028322,313,optical,rf,2023-07-21,-32
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,153,91.40453333333332,54,4,40.41153333333333,0.5974152505446623,0.2641276688453159,313,optical,rf,2023-07-21,-27
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,153,103.37808333333334,85,4,50.276083333333325,0.6756737472766885,0.3286018518518518,313,optical,rf,2023-07-21,-22
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,153,123.96532857142856,130,4,64.97432857142857,0.8102309056956115,0.4246688141923436,313,optical,rf,2023-07-21,-17
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,153,127.95579999999998,136,4,73.8058,0.8363124183006535,0.48239084967320267,313,optical,rf,2023-07-21,-12
2023-07-19,evt,20230719T142719_20230719T142939_T20LNR,153,135.15408333333332,138,4,92.98208333333332,0.8833600217864923,0.6077260348583877,313,optical,rf,2023-07-21,-2
2023-07-24,evt,20230724T142721_20230724T142717_T20LNR,153,133.26951666666668,140,4,78.13551666666666,0.8710425925925926,0.510689651416122,313,optical,rf,2023-07-21,3
2023-08-03,aft,20230803T142721_20230803T143434_T20LNR,153,137.05918333333332,144,4,92.20318333333333,0.8958116557734204,0.6026351851851851,313,optical,rf,2023-07-21,13
