date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,20230301T142709_20230301T142737_T20LNR,10,6.69475,3,1,2.2407500000000002,0.669475,0.22407500000000002,330,optical,rf,2023-09-09,-192
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,10,6.619833333333333,3,1,2.2448333333333332,0.6619833333333334,0.2244833333333333,330,optical,rf,2023-09-09,-132
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,10,6.679083333333334,3,1,2.5240833333333335,0.6679083333333333,0.25240833333333335,330,optical,rf,2023-09-09,-117
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,10,6.02625,2,1,1.9132500000000001,0.602625,0.19132500000000002,330,optical,rf,2023-09-09,-97
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,10,6.136166666666666,3,1,2.1871666666666667,0.6136166666666666,0.21871666666666667,330,optical,rf,2023-09-09,-92
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,10,8.690000000000001,9,1,5.212,0.8690000000000001,0.5212,330,optical,rf,2023-09-09,-82
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,10,9.079749999999999,10,1,5.99375,0.9079749999999999,0.599375,330,optical,rf,2023-09-09,-77
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,10,9.202,10,1,6.271000000000001,0.9202,0.6271000000000001,330,optical,rf,2023-09-09,-72
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,10,9.288749999999999,10,1,6.223749999999999,0.9288749999999999,0.6223749999999999,330,optical,rf,2023-09-09,-67
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,10,9.302,10,1,6.498,0.9301999999999999,0.6498,330,optical,rf,2023-09-09,-62
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,10,9.305,10,1,6.164000000000001,0.9305,0.6164000000000001,330,optical,rf,2023-09-09,-57
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,10,9.431999999999999,10,1,6.694999999999999,0.9431999999999998,0.6695,330,optical,rf,2023-09-09,-52
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,10,9.399000000000001,10,1,6.401,0.9399000000000001,0.6401,330,optical,rf,2023-09-09,-47
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,10,9.48,10,1,6.377,0.9480000000000001,0.6376999999999999,330,optical,rf,2023-09-09,-37
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,10,9.354000000000001,10,1,5.622,0.9354000000000001,0.5622,330,optical,rf,2023-09-09,-17
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,10,9.335,10,1,5.818,0.9335000000000001,0.5818,330,optical,rf,2023-09-09,-12
2023-09-22,aft,20230922T142711_20230922T142743_T20LNR,10,9.881,10,1,6.3820000000000014,0.9881,0.6382000000000001,330,optical,rf,2023-09-09,13
2023-09-27,aft,20230927T142719_20230927T142849_T20LNR,10,9.886000000000001,10,1,6.3469999999999995,0.9886000000000001,0.6346999999999999,330,optical,rf,2023-09-09,18
