date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-02-14,bef,20230214T142711_20230214T143425_T20LNR,17,11.726999999999999,8,1,3.452,0.6898235294117646,0.20305882352941176,201,joint,rf,2023-07-25,-161
2023-02-26,bef,20230224T142711_20230224T143045_T20LNR,17,11.061,5,1,2.5589999999999997,0.6506470588235294,0.15052941176470586,201,joint,rf,2023-07-25,-149
2023-03-26,bef,20230326T142711_20230326T142710_T20LNR,17,10.666,7,1,2.739,0.6274117647058823,0.16111764705882353,201,joint,rf,2023-07-25,-121
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,17,10.228,8,1,3.6700000000000004,0.6016470588235294,0.2158823529411765,201,joint,rf,2023-07-25,-71
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,17,10.013,5,1,2.544,0.589,0.1496470588235294,201,joint,rf,2023-07-25,-51
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,17,9.779,3,1,2.282,0.5752352941176471,0.13423529411764706,201,joint,rf,2023-07-25,-41
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,17,10.106,3,1,1.5409999999999997,0.5944705882352941,0.0906470588235294,201,joint,rf,2023-07-25,-29
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,17,11.738999999999999,8,1,3.823,0.6905294117647058,0.22488235294117648,201,joint,rf,2023-07-25,-16
2023-07-20,evt,20230719T142719_20230719T142939_T20LNR,17,14.824,15,1,8.892,0.872,0.5230588235294117,201,joint,rf,2023-07-25,-5
2023-08-13,aft,20230808T142719_20230808T143119_T20LNR,17,15.680000000000001,17,1,10.148000000000001,0.9223529411764707,0.5969411764705883,201,joint,rf,2023-07-25,19
