date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,20230420T142719_20230420T142714_T20LNR,49,25.432,0,3,4.067,0.5190204081632652,0.083,6,joint,rf,2023-09-29,-162
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,49,23.869999999999997,1,3,5.2,0.4871428571428571,0.10612244897959185,6,joint,rf,2023-09-29,-137
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,49,23.625000000000004,1,3,3.5410000000000004,0.4821428571428572,0.07226530612244898,6,joint,rf,2023-09-29,-117
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,49,22.908,0,3,3.808,0.4675102040816327,0.07771428571428571,6,joint,rf,2023-09-29,-107
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,49,23.961,0,3,3.558,0.489,0.07261224489795919,6,joint,rf,2023-09-29,-95
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,49,22.5,0,3,3.8409999999999997,0.45918367346938777,0.07838775510204081,6,joint,rf,2023-09-29,-82
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,49,24.329,0,3,3.4850000000000003,0.49651020408163266,0.07112244897959184,6,joint,rf,2023-09-29,-67
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,49,25.465999999999998,1,3,4.901,0.5197142857142857,0.1000204081632653,6,joint,rf,2023-09-29,-57
2023-08-13,bef,20230808T142719_20230808T143119_T20LNR,49,23.276000000000003,0,3,4.532,0.47502040816326535,0.09248979591836735,6,joint,rf,2023-09-29,-47
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,49,27.823999999999998,0,3,5.015000000000001,0.5678367346938775,0.10234693877551021,6,joint,rf,2023-09-29,-35
2023-09-12,bef,20230912T142721_20230912T143158_T20LNR,49,30.856,10,3,6.917000000000001,0.6297142857142858,0.14116326530612247,6,joint,rf,2023-09-29,-17
2023-10-02,evt,20231002T142711_20231002T143108_T20LNR,49,40.765,44,3,21.222,0.8319387755102041,0.4331020408163266,6,joint,rf,2023-09-29,3
