date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,20230420T142719_20230420T142714_T20LNR,10,5.674333333333334,0,2,1.2703333333333333,0.5674333333333335,0.12703333333333333,72,optical,rf,2023-09-09,-142
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,10,5.52,0,2,1.514,0.5519999999999999,0.1514,72,optical,rf,2023-09-09,-117
2023-05-20,bef,20230520T142719_20230520T142902_T20LNR,10,5.000333333333334,0,2,1.3103333333333333,0.5000333333333333,0.13103333333333333,72,optical,rf,2023-09-09,-112
2023-05-25,bef,20230525T142721_20230525T142853_T20LNR,10,5.788083333333333,0,2,1.4150833333333332,0.5788083333333333,0.14150833333333332,72,optical,rf,2023-09-09,-107
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,10,5.027,0,2,1.427,0.5027,0.1427,72,optical,rf,2023-09-09,-92
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,10,5.125500000000001,0,2,1.4485000000000001,0.5125500000000001,0.14485,72,optical,rf,2023-09-09,-82
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,10,5.482833333333333,0,2,1.3998333333333333,0.5482833333333332,0.13998333333333332,72,optical,rf,2023-09-09,-77
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,10,4.8365,0,2,1.3775,0.48365,0.13774999999999998,72,optical,rf,2023-09-09,-72
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,10,5.2435,0,2,1.3525,0.52435,0.13525,72,optical,rf,2023-09-09,-67
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,10,4.6579999999999995,0,2,1.439,0.46579999999999994,0.1439,72,optical,rf,2023-09-09,-62
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,10,4.895666666666666,0,2,1.2596666666666665,0.4895666666666666,0.12596666666666664,72,optical,rf,2023-09-09,-57
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,10,5.1225000000000005,0,2,1.2864999999999998,0.5122500000000001,0.12865,72,optical,rf,2023-09-09,-47
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,10,4.88,0,2,1.491,0.488,0.1491,72,optical,rf,2023-09-09,-32
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,10,7.9830000000000005,8,2,3.3699999999999997,0.7983,0.33699999999999997,72,optical,rf,2023-09-09,-22
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,10,8.205,8,2,3.143,0.8205,0.31429999999999997,72,optical,rf,2023-09-09,-17
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,10,8.343,8,2,3.33,0.8343,0.333,72,optical,rf,2023-09-09,-12
2023-09-12,evt,20230912T142721_20230912T143158_T20LNR,10,8.425,9,2,3.2319999999999998,0.8425,0.3232,72,optical,rf,2023-09-09,3
2023-09-22,aft,20230922T142711_20230922T142743_T20LNR,10,8.919,10,2,3.593,0.8919,0.3593,72,optical,rf,2023-09-09,13
2023-10-02,aft,20231002T142711_20231002T143108_T20LNR,10,8.741,10,2,3.9619999999999997,0.8741,0.3962,72,optical,rf,2023-09-09,23
