date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,20230301T142709_20230301T142737_T20LNR,12,10.149000000000001,10,1,3.345,0.8457500000000001,0.27875,334,optical,rf,2023-10-18,-231
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,12,9.3905,10,1,1.631,0.7825416666666666,0.13591666666666666,334,optical,rf,2023-10-18,-171
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,12,9.333499999999999,10,1,1.412,0.7777916666666665,0.11766666666666666,334,optical,rf,2023-10-18,-156
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,12,8.933,5,1,1.25,0.7444166666666666,0.10416666666666667,334,optical,rf,2023-10-18,-136
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,12,9.084000000000001,10,1,1.274,0.7570000000000001,0.10616666666666667,334,optical,rf,2023-10-18,-131
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,12,9.179,10,1,1.231,0.7649166666666667,0.10258333333333335,334,optical,rf,2023-10-18,-121
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,12,9.356000000000002,11,1,1.2469999999999999,0.7796666666666668,0.10391666666666666,334,optical,rf,2023-10-18,-116
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,12,9.285,9,1,1.3330000000000002,0.77375,0.11108333333333335,334,optical,rf,2023-10-18,-111
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,12,9.456,11,1,1.3300000000000003,0.7879999999999999,0.11083333333333335,334,optical,rf,2023-10-18,-106
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,12,9.558000000000002,11,1,1.288,0.7965000000000001,0.10733333333333334,334,optical,rf,2023-10-18,-101
2023-07-14,bef,20230714T142721_20230714T142941_T20LNR,12,9.565000000000001,12,1,1.439,0.7970833333333335,0.11991666666666667,334,optical,rf,2023-10-18,-96
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,12,9.942,12,1,1.432,0.8285,0.11933333333333333,334,optical,rf,2023-10-18,-91
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,12,9.957,12,1,1.4360000000000004,0.8297500000000001,0.1196666666666667,334,optical,rf,2023-10-18,-86
2023-08-08,bef,20230808T142719_20230808T143119_T20LNR,12,10.578,12,1,2.06,0.8815,0.17166666666666666,334,optical,rf,2023-10-18,-71
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,12,10.799750000000001,12,1,2.374,0.8999791666666668,0.19783333333333333,334,optical,rf,2023-10-18,-61
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,12,10.889,12,1,2.743,0.9074166666666666,0.22858333333333333,334,optical,rf,2023-10-18,-51
2023-09-22,bef,20230922T142711_20230922T142743_T20LNR,12,10.925999999999998,12,1,4.391,0.9104999999999999,0.36591666666666667,334,optical,rf,2023-10-18,-26
2023-10-12,evt,20231012T142711_20231012T143437_T20LNR,12,11.594,12,1,8.917000000000002,0.9661666666666666,0.7430833333333334,334,optical,rf,2023-10-18,-6
2023-11-11,aft,20231111T142711_20231111T142711_T20LNR,12,11.415999999999999,12,1,8.652999999999999,0.9513333333333333,0.7210833333333332,334,optical,rf,2023-10-18,24
