date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,20230430T142719_20230430T142714_T20LNR,14,8.1175,2,1,2.0905,0.5798214285714286,0.14932142857142858,329,optical,rf,2023-09-09,-132
2023-05-10,bef,20230510T142719_20230510T142819_T20LNR,14,7.4466,1,1,1.9276000000000002,0.5319,0.1376857142857143,329,optical,rf,2023-09-09,-122
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,14,7.904,2,1,2.107,0.5645714285714286,0.15050000000000002,329,optical,rf,2023-09-09,-117
2023-05-25,bef,20230525T142721_20230525T142853_T20LNR,14,7.984,1,1,1.8639999999999999,0.5702857142857143,0.13314285714285715,329,optical,rf,2023-09-09,-107
2023-06-09,bef,20230609T142719_20230609T142938_T20LNR,14,8.419,5,1,1.9450000000000003,0.6013571428571429,0.13892857142857146,329,optical,rf,2023-09-09,-92
2023-06-19,bef,20230619T142719_20230619T142934_T20LNR,14,8.147499999999999,2,1,1.9925000000000004,0.5819642857142856,0.1423214285714286,329,optical,rf,2023-09-09,-82
2023-06-24,bef,20230624T142721_20230624T142715_T20LNR,14,7.540000000000001,1,1,1.9989999999999999,0.5385714285714286,0.14278571428571427,329,optical,rf,2023-09-09,-77
2023-06-29,bef,20230629T142719_20230629T143340_T20LNR,14,7.5105,2,1,2.0845000000000002,0.5364642857142857,0.14889285714285716,329,optical,rf,2023-09-09,-72
2023-07-04,bef,20230704T142721_20230704T142729_T20LNR,14,8.110999999999999,2,1,2.299,0.5793571428571428,0.1642142857142857,329,optical,rf,2023-09-09,-67
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,14,7.747499999999999,3,1,2.1455,0.553392857142857,0.15325000000000003,329,optical,rf,2023-09-09,-62
2023-07-19,bef,20230719T142719_20230719T142939_T20LNR,14,7.415166666666667,3,1,2.121166666666667,0.5296547619047619,0.15151190476190476,329,optical,rf,2023-09-09,-52
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,14,7.239916666666666,3,1,2.0829166666666667,0.5171369047619047,0.14877976190476191,329,optical,rf,2023-09-09,-47
2023-07-29,bef,20230729T142719_20230729T142718_T20LNR,14,6.834,3,1,2.2550000000000003,0.4881428571428571,0.1610714285714286,329,optical,rf,2023-09-09,-42
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,14,6.843,3,1,1.9240000000000004,0.48878571428571427,0.13742857142857146,329,optical,rf,2023-09-09,-37
2023-08-18,bef,20230818T142719_20230818T143227_T20LNR,14,6.827000000000001,3,1,1.8270000000000002,0.4876428571428572,0.1305,329,optical,rf,2023-09-09,-22
2023-08-23,bef,20230823T142721_20230823T143116_T20LNR,14,6.805000000000001,3,1,1.8350000000000002,0.4860714285714286,0.1310714285714286,329,optical,rf,2023-09-09,-17
2023-08-28,bef,20230828T142719_20230828T142716_T20LNR,14,6.548,3,1,1.9530000000000003,0.4677142857142857,0.1395,329,optical,rf,2023-09-09,-12
2023-09-22,aft,20230922T142711_20230922T142743_T20LNR,14,13.464,14,1,8.799,0.9617142857142857,0.6285,329,optical,rf,2023-09-09,13
2023-09-27,aft,20230927T142719_20230927T142849_T20LNR,14,13.667,14,1,10.437000000000001,0.9762142857142857,0.7455,329,optical,rf,2023-09-09,18
