date,win,s2_id,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-05-15,bef,20230515T142711_20230515T142713_T20LNR,13,7.91,1,1,1.3860000000000001,0.6084615384615385,0.10661538461538463,73,joint,rf,2023-09-09,-117
2023-06-04,bef,20230604T142721_20230604T142716_T20LNR,13,7.685999999999999,2,1,0.8330000000000002,0.5912307692307691,0.06407692307692309,73,joint,rf,2023-09-09,-97
2023-06-14,bef,20230609T142719_20230609T142938_T20LNR,13,7.251,0,1,1.234,0.5577692307692308,0.09492307692307692,73,joint,rf,2023-09-09,-87
2023-06-26,bef,20230624T142721_20230624T142715_T20LNR,13,7.5760000000000005,0,1,1.067,0.5827692307692308,0.08207692307692308,73,joint,rf,2023-09-09,-75
2023-07-09,bef,20230709T142719_20230709T142938_T20LNR,13,6.579000000000001,0,1,1.034,0.5060769230769231,0.07953846153846154,73,joint,rf,2023-09-09,-62
2023-07-24,bef,20230724T142721_20230724T142717_T20LNR,13,7.0889999999999995,0,1,1.137,0.5453076923076923,0.08746153846153847,73,joint,rf,2023-09-09,-47
2023-08-03,bef,20230803T142721_20230803T143434_T20LNR,13,8.693,6,1,2.583,0.6686923076923077,0.1986923076923077,73,joint,rf,2023-09-09,-37
2023-08-13,bef,20230808T142719_20230808T143119_T20LNR,13,9.491,8,1,4.227,0.7300769230769231,0.3251538461538462,73,joint,rf,2023-09-09,-27
2023-08-25,bef,20230823T142721_20230823T143116_T20LNR,13,9.448,12,1,3.245,0.7267692307692308,0.24961538461538463,73,joint,rf,2023-09-09,-15
2023-09-12,evt,20230912T142721_20230912T143158_T20LNR,13,11.666,13,1,7.35,0.8973846153846154,0.5653846153846154,73,joint,rf,2023-09-09,3
2023-10-02,aft,20231002T142711_20231002T143108_T20LNR,13,12.046999999999999,13,1,8.486,0.9266923076923076,0.6527692307692308,73,joint,rf,2023-09-09,23
