date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,24,9.401994555134529,3,2,2.8400997624383733,0.3917497731306054,0.11833749010159889,77,joint,log_reg,2023-09-09,-142
2023-06-04,bef,24,10.134047378926965,3,2,1.34689372350097,0.42225197412195686,0.05612057181254041,77,joint,log_reg,2023-09-09,-97
2023-06-09,bef,24,8.053081261524394,3,2,1.6436245136519587,0.3355450525635164,0.06848435473549828,77,joint,log_reg,2023-09-09,-92
2023-06-24,bef,24,10.4111160221325,5,2,1.6991613519322601,0.4337965009221875,0.07079838966384418,77,joint,log_reg,2023-09-09,-77
2023-07-09,bef,24,6.252774857558206,4,2,0.7542945224618707,0.26053228573159193,0.031428938435911276,77,joint,log_reg,2023-09-09,-62
2023-07-19,bef,24,10.321196087271048,8,2,1.7571692556617273,0.430049836969627,0.07321538565257198,77,joint,log_reg,2023-09-09,-52
2023-07-29,bef,24,19.211285599265192,20,2,7.4221447181123,0.8004702333027164,0.3092560299213458,77,joint,log_reg,2023-09-09,-42
2023-08-08,bef,24,14.928535609791831,13,2,4.157461423923893,0.6220223170746596,0.1732275593301622,77,joint,log_reg,2023-09-09,-32
2023-08-23,bef,24,15.752287828329507,13,2,7.439709418362843,0.6563453261803961,0.3099878924317851,77,joint,log_reg,2023-09-09,-17
2023-09-02,evt,24,22.354744278660966,24,2,17.729929848556736,0.9314476782775403,0.7387470770231973,77,joint,log_reg,2023-09-09,-7
2023-09-12,evt,24,22.56403227014993,24,2,20.189724846247387,0.940168011256247,0.8412385352603078,77,joint,log_reg,2023-09-09,3
2023-10-02,aft,24,22.469619943219566,24,2,20.744554842810267,0.9362341643008153,0.8643564517837611,77,joint,log_reg,2023-09-09,23
