date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,23,16.847629822653346,17,3,2.494783128779034,0.732505644463189,0.10846883168604496,368,joint,log_reg,2023-09-16,-199
2023-04-30,bef,23,14.494162725063624,15,3,2.0520308935624794,0.6301809880462446,0.08921873450271649,368,joint,log_reg,2023-09-16,-139
2023-05-15,bef,23,14.939911849028592,16,3,4.892211737791389,0.6495613847403735,0.21270485816484302,368,joint,log_reg,2023-09-16,-124
2023-06-04,bef,23,12.080310135081536,9,3,0.8327482816687086,0.5252308754383277,0.03620644702907429,368,joint,log_reg,2023-09-16,-104
2023-06-09,bef,23,14.559370769064824,14,3,3.1127491099251223,0.6330161203941228,0.13533691782283142,368,joint,log_reg,2023-09-16,-99
2023-06-24,bef,23,12.722718256894026,8,3,1.7492911272237242,0.5531616633432186,0.07605613596624887,368,joint,log_reg,2023-09-16,-84
2023-07-09,bef,23,12.054594997539489,8,3,0.6674099652980182,0.5241128259799778,0.029017824578174704,368,joint,log_reg,2023-09-16,-69
2023-07-19,bef,23,12.859979826599522,9,3,2.219050691011869,0.5591295576782401,0.096480464826603,368,joint,log_reg,2023-09-16,-59
2023-08-03,bef,23,14.733531697379771,15,3,3.8463207386346183,0.6405883346686857,0.1672313364623747,368,joint,log_reg,2023-09-16,-44
2023-08-08,bef,23,12.756240542981974,12,3,0.6926112898932202,0.5546191540426946,0.030113534343183486,368,joint,log_reg,2023-09-16,-39
2023-08-28,bef,23,15.620900460413692,17,3,1.5165052149971434,0.679169585235378,0.06593500934770188,368,joint,log_reg,2023-09-16,-19
2023-10-07,aft,23,22.454508801990524,23,3,20.172332645224962,0.9762829913908924,0.8770579410967375,368,joint,log_reg,2023-09-16,21
2023-10-12,aft,23,22.815790034066865,23,3,21.812370963780246,0.9919908710463854,0.9483639549469672,368,joint,log_reg,2023-09-16,26
