date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-30,bef,254,104.95790201657958,44,6,0.8674356234234126,0.41322008667944715,0.0034151008796197346,29,joint,log_reg,2023-10-19,-172
2023-05-15,bef,254,167.2624075040818,181,6,1.3401342968699694,0.6585134153704009,0.0052761192790156276,29,joint,log_reg,2023-10-19,-157
2023-06-09,bef,254,143.81547132071253,106,6,1.6261146527048471,0.5662026429949313,0.006402026191751366,29,joint,log_reg,2023-10-19,-132
2023-06-24,bef,254,182.01326321203067,208,6,2.3223957016579604,0.7165876504410656,0.009143290164007717,29,joint,log_reg,2023-10-19,-117
2023-07-09,bef,254,143.04736002352385,144,6,4.3433572729516,0.563178582769779,0.017099831783274018,29,joint,log_reg,2023-10-19,-102
2023-07-19,bef,254,145.07632793072236,137,6,4.182618224914382,0.5711666453965447,0.016467000885489694,29,joint,log_reg,2023-10-19,-92
2023-07-29,bef,254,134.73703368286715,103,6,6.444920828416288,0.5304607625309731,0.025373704048883023,29,joint,log_reg,2023-10-19,-82
2023-08-23,bef,254,156.3100633107136,155,6,13.581692887965287,0.6153939500421794,0.05347123184238302,29,joint,log_reg,2023-10-19,-57
2023-10-02,bef,254,169.2461697456917,176,6,87.58144970155328,0.6663235029357941,0.34480885709272946,29,joint,log_reg,2023-10-19,-17
2023-11-11,aft,254,236.83067280191244,254,6,213.0742026184713,0.9324042236295765,0.8388748134585484,29,joint,log_reg,2023-10-19,23
