date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-04-20,bef,35,29.48672143908839,31,2,17.849954194114254,0.8424777554025255,0.5099986912604072,197,joint,log_reg,2023-07-21,-92
2023-04-30,bef,35,30.895091071802156,33,2,24.72134663063453,0.8827168877657758,0.706324189446701,197,joint,log_reg,2023-07-21,-82
2023-05-15,bef,35,30.898101076378417,31,2,22.772639510379975,0.8828028878965262,0.6506468431537136,197,joint,log_reg,2023-07-21,-67
2023-05-21,bef,35,30.967759714258637,32,2,19.525324898234544,0.8847931346931039,0.5578664256638441,197,joint,log_reg,2023-07-21,-61
2023-06-14,bef,35,32.992751657048046,35,2,21.971010993723816,0.9426500473442299,0.6277431712492518,197,joint,log_reg,2023-07-21,-37
2023-06-26,bef,35,30.706838179302643,33,2,17.474293382966593,0.8773382336943613,0.49926552522761697,197,joint,log_reg,2023-07-21,-25
2023-07-09,bef,35,33.17184610943469,34,2,26.14105096031164,0.947767031698134,0.7468871702946184,197,joint,log_reg,2023-07-21,-12
2023-07-24,evt,35,33.136307239517045,34,2,25.94451410142264,0.9467516354147727,0.7412718314692183,197,joint,log_reg,2023-07-21,3
2023-08-03,aft,35,31.272084658490108,33,2,23.560373118408762,0.8934881330997174,0.6731535176688218,197,joint,log_reg,2023-07-21,13
2023-08-13,aft,35,33.11101872785941,34,2,31.18320996979962,0.9460291065102688,0.8909488562799891,197,joint,log_reg,2023-07-21,23
