date,win,n_tok,p_sum,n_nonforest,n_tiles,pc_sum,p_dist,p_class,fid,mode,model,view_date,days
2023-03-01,bef,23,19.548339160601333,21,2,0.6156992211724662,0.8499277895913623,0.02676953135532462,16,joint,log_reg,2023-10-09,-222
2023-04-30,bef,23,18.608614390973127,18,2,0.2974535465141543,0.809070190911875,0.012932762891919752,16,joint,log_reg,2023-10-09,-162
2023-05-15,bef,23,18.047080989517333,19,2,0.2691465500494428,0.7846556951964058,0.011702023915193167,16,joint,log_reg,2023-10-09,-147
2023-06-14,bef,23,19.607456129869316,20,2,0.2664178598140101,0.8524980926030138,0.011583385209304787,16,joint,log_reg,2023-10-09,-117
2023-06-26,bef,23,19.462311555336452,22,2,0.3991360845401247,0.8461874589276718,0.01735374280609238,16,joint,log_reg,2023-10-09,-105
2023-07-09,bef,23,19.9447558928345,22,2,0.7216841671870556,0.8671632996884565,0.03137757248639372,16,joint,log_reg,2023-10-09,-92
2023-07-20,bef,23,20.699748101900457,22,2,1.279273652231074,0.8999890479087156,0.05562059357526408,16,joint,log_reg,2023-10-09,-81
2023-08-03,bef,23,20.303165327633366,22,2,1.4079311253075288,0.882746318592755,0.06121439675250125,16,joint,log_reg,2023-10-09,-67
2023-08-13,bef,23,21.5113541704732,23,2,0.3470908923925139,0.9352762682814435,0.015090908364891908,16,joint,log_reg,2023-10-09,-57
2023-08-28,bef,23,21.7882913218762,23,2,0.5574096866771182,0.9473170139946174,0.024235203768570357,16,joint,log_reg,2023-10-09,-42
2023-10-12,evt,23,22.653364913967746,23,2,20.523759000548182,0.9849289093029455,0.8923373478499209,16,joint,log_reg,2023-10-09,3
